id,title,subTitle,url,image,price_sale,price_original,gender,age_group
JI3364,Midcity Low Shoes,Men Sportswear,https://www.adidas.com.ph/en/midcity-low-shoes/JI3364.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af8b61889d554384a71c82aa5b64d59f_9366/midcity-low-shoes.jpg",4500,4500,['male'],adult
JH6943,Lightblaze Shoes,Men Sportswear,https://www.adidas.com.ph/en/lightblaze-shoes/JH6943.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b582630c242b4b579809fc7bbecea276_9366/lightblaze-shoes.jpg",6000,6000,['male'],adult
JH7038,Lightblaze Moc Shoes,Sportswear,https://www.adidas.com.ph/en/lightblaze-moc-shoes/JH7038.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d68a9ca44a3f413eb382f1aafc081996_9366/lightblaze-moc-shoes.jpg",3200,3200,['male'],adult
JP9582,Campus 00s Beta Shoes,Originals,https://www.adidas.com.ph/en/campus-00s-beta-shoes/JP9582.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e63adb313fd747fe83117fe13b04ffdd_9366/campus-00s-beta-shoes.jpg",5500,5500,['male'],adult
JI1049,Court Shoes,Men Sportswear,https://www.adidas.com.ph/en/court-shoes/JI1049.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7ac0145875904aafaa9bbae91197ef84_9366/court-shoes.jpg",2800,2800,['male'],adult
JI2843,Eclyptix 2000 Shoes,Men Sportswear,https://www.adidas.com.ph/en/eclyptix-2000-shoes/JI2843.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4394e32cdb0f45d8a18745f5c4af1feb_9366/eclyptix-2000-shoes.jpg",3500,3500,['male'],adult
IH8553,Gazelle Spikeless Golf Shoes,Originals,https://www.adidas.com.ph/en/gazelle-spikeless-golf-shoes/IH8553.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0162d574229a42069a2462b71a139f8b_9366/gazelle-spikeless-golf-shoes.jpg",7000,7000,['male'],adult
IH6106,Response Runner Shoes,Running,https://www.adidas.com.ph/en/response-runner-shoes/IH6106.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d389c4bdaba841bb80a6f5b60be7e3c1_9366/response-runner-shoes.jpg",3000,3000,['male'],adult
IH2557,Adizero Cybersonic 2 Tennis Shoes,Men Tennis,https://www.adidas.com.ph/en/adizero-cybersonic-2-tennis-shoes/IH2557.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/86b9bed2204d464a8b9705165856908e_9366/adizero-cybersonic-2-tennis-shoes.jpg",9000,9000,['male'],adult
JI2845,Eclyptix 2000 Shoes,Men Sportswear,https://www.adidas.com.ph/en/eclyptix-2000-shoes/JI2845.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/55c29540f223428cb38e0cbfe39af234_9366/eclyptix-2000-shoes.jpg",3500,3500,['male'],adult
IH8644,Supernova Stride 2 Running Shoes,Men Running,https://www.adidas.com.ph/en/supernova-stride-2-running-shoes/IH8644.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/be7281a804a74080a864092c6fac0c57_9366/supernova-stride-2-running-shoes.jpg",6000,6000,['male'],adult
IH8607,Lightblaze Shoes,Men Sportswear,https://www.adidas.com.ph/en/lightblaze-shoes/IH8607.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1074a837e21440d683a00ca92b618e44_9366/lightblaze-shoes.jpg",6000,6000,['male'],adult
JQ2273,Ultraboost 1.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/ultraboost-1.0-shoes/JQ2273.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cb46c507bc1b4bd99b8ecb38fb0f27aa_9366/ultraboost-1.0-shoes.jpg",10000,10000,['male'],adult
IE6136,Lite Racer 4.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/lite-racer-4.0-shoes/IE6136.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cfbc02cfc72048fc8bd18d789c7e4199_9366/lite-racer-4.0-shoes.jpg",2500,2500,['male'],adult
JH5446,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/JH5446.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9b2df57243084166a55c009bbb082b0c_9366/handball-spezial-shoes.jpg",5800,5800,['male'],adult
JH5417,Gazelle Indoor Shoes,Originals,https://www.adidas.com.ph/en/gazelle-indoor-shoes/JH5417.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e099151b33e44f32b558c90bc232db37_9366/gazelle-indoor-shoes.jpg",7300,7300,['male'],adult
JI3154,Adifom Superstar Mule Slides,Men Originals,https://www.adidas.com.ph/en/adifom-superstar-mule-slides/JI3154.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/83845734567746719002dbd0873fcd49_9366/adifom-superstar-mule-slides.jpg",3600,3600,['male'],adult
JQ2272,Ultraboost 1.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/ultraboost-1.0-shoes/JQ2272.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7b301c1513ca438eab926adb8891aa2e_9366/ultraboost-1.0-shoes.jpg",10000,10000,['male'],adult
JP5633,Lite Racer 4.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/lite-racer-4.0-shoes/JP5633.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7e5dbe8f7eec44588857130ac7c7721f_9366/lite-racer-4.0-shoes.jpg",2500,2500,['male'],adult
JI4949,Lite Racer 4.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/lite-racer-4.0-shoes/JI4949.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e9b80a93a1c74432b82371ee471e1f63_9366/lite-racer-4.0-shoes.jpg",2500,2500,['male'],adult
IH0900,Supernova Comfortglide Running Shoes,Men Running,https://www.adidas.com.ph/en/supernova-comfortglide-running-shoes/IH0900.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0a8f30bc8ccd42faba4b1564cf643ef6_9366/supernova-comfortglide-running-shoes.jpg",6000,6000,['male'],adult
JH5649,Samba Germany Indoor Boots,Football,https://www.adidas.com.ph/en/samba-germany-indoor-boots/JH5649.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7a2b47fd244241ce896fc33379bda0e1_9366/samba-germany-indoor-boots.jpg",5500,5500,['male'],adult
JS2873,Advantage 2.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/advantage-2.0-shoes/JS2873.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/104a4230987b46fa88f8f7c8087bac2a_9366/advantage-2.0-shoes.jpg",4000,4000,['male'],adult
JH6023,Ultrarun 5 Running Shoes,Men Running,https://www.adidas.com.ph/en/ultrarun-5-running-shoes/JH6023.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f7043776533e4d97b00f0c46a2282685_9366/ultrarun-5-running-shoes.jpg",4500,4500,['male'],adult
JI3941,Gazelle Spikeless Golf Shoes,Originals,https://www.adidas.com.ph/en/gazelle-spikeless-golf-shoes/JI3941.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/798995ab8945457fb7d959aec213ddaa_9366/gazelle-spikeless-golf-shoes.jpg",7000,7000,['male'],adult
JS2881,Grand Court 2.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/grand-court-2.0-shoes/JS2881.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/37231b601a8544c0b3c3e2583ce01f5b_9366/grand-court-2.0-shoes.jpg",4000,4000,['male'],adult
JH7795,Adilette 22 Slides,Men Originals,https://www.adidas.com.ph/en/adilette-22-slides/JH7795.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2adbfe5d7fca43789cbae01f1c0eec69_9366/adilette-22-slides.jpg",2900,2900,['male'],adult
IH2268,Gazelle Spikeless Golf Shoes,Originals,https://www.adidas.com.ph/en/gazelle-spikeless-golf-shoes/IH2268.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fc92128912454d84be934dc105739601_9366/gazelle-spikeless-golf-shoes.jpg",7000,7000,['male'],adult
JI2420,Ultimashow 2.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/ultimashow-2.0-shoes/JI2420.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/eba0eccd552e492fbcde8a107c7d77ff_9366/ultimashow-2.0-shoes.jpg",3500,3500,['male'],adult
IH2707,Rapidmove ADV 2 HIIT training shoes,Men Gym & Training,https://www.adidas.com.ph/en/rapidmove-adv-2-hiit-training-shoes/IH2707.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f48edf28428c4701852ecccd3ef108f4_9366/rapidmove-adv-2-hiit-training-shoes.jpg",6000,6000,['male'],adult
IE1240,F50 League Laceless Firm/Multi-Ground Boots,Football,https://www.adidas.com.ph/en/f50-league-laceless-firm-multi-ground-boots/IE1240.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/df7a26d9fb8e4bffb23393533f5525ee_9366/f50-league-laceless-firm-multi-ground-boots.jpg",4700,4700,['male'],adult
JP7239,Dropset 3 strength training shoes,Training,https://www.adidas.com.ph/en/dropset-3-strength-training-shoes/JP7239.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8b9cf074cd7f4ae5aef98117e56b787e_9366/dropset-3-strength-training-shoes.jpg",6500,6500,['male'],adult
JQ8154,Adizero Aruku Shoes,Originals,https://www.adidas.com.ph/en/adizero-aruku-shoes/JQ8154.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9f992793601b4480acae306152f1bc3f_9366/adizero-aruku-shoes.jpg",7300,7300,['male'],adult
ID9045,Copa Pure 3 League Turf Boots,Football,https://www.adidas.com.ph/en/copa-pure-3-league-turf-boots/ID9045.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5b0a058db43b45e8a67d31ae8b145d79_9366/copa-pure-3-league-turf-boots.jpg",4300,4300,['male'],adult
JH8165,Puig Indoor Shoes,Men Originals,https://www.adidas.com.ph/en/puig-indoor-shoes/JH8165.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a8698b157a6843f294ad4e85e5fa41fa_9366/puig-indoor-shoes.jpg",5000,5000,['male'],adult
JS1632,Ultraboost 1.0 Fortnite Shoes,Sportswear,https://www.adidas.com.ph/en/ultraboost-1.0-fortnite-shoes/JS1632.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c7382da4ef714fe9acbbc9be97c21a57_9366/ultraboost-1.0-fortnite-shoes.jpg",10000,10000,['male'],adult
JH6108,Advantage 2.0 Shoes,Men Sportswear,https://www.adidas.com.ph/en/advantage-2.0-shoes/JH6108.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7a22d917c28a454dad60d6a551e8b539_9366/advantage-2.0-shoes.jpg",4000,4000,['male'],adult
JI0494,Adizero Adios OG Shoes,Originals,https://www.adidas.com.ph/en/adizero-adios-og-shoes/JI0494.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5371e3d507a24afeac9f9984ba1dad83_9366/adizero-adios-og-shoes.jpg",7000,7000,['male'],adult
JH6945,Lightblaze Shoes,Men Sportswear,https://www.adidas.com.ph/en/lightblaze-shoes/JH6945.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2c5fcb89ceb64f4fa26d5d6aaff1db8a_9366/lightblaze-shoes.jpg",6000,6000,['male'],adult
JI3273,Forum Low CL Shoes,Men Originals,https://www.adidas.com.ph/en/forum-low-cl-shoes/JI3273.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b3d8f650af984a44a539d6e6fa05414f_9366/forum-low-cl-shoes.jpg",5500,5500,['male'],adult
JH8163,Puig Indoor Shoes,Men Originals,https://www.adidas.com.ph/en/puig-indoor-shoes/JH8163.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3c72693409d04d39bbe4b84a87e3068c_9366/puig-indoor-shoes.jpg",5000,5000,['male'],adult
JI3152,Adifom Superstar Mule Slides,Men Originals,https://www.adidas.com.ph/en/adifom-superstar-mule-slides/JI3152.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8f34b67e5cbc42c1aa7910ae30d4e5f2_9366/adifom-superstar-mule-slides.jpg",3600,3600,['male'],adult
IH8436,Coursecup Spikeless Golf Shoes,Originals,https://www.adidas.com.ph/en/coursecup-spikeless-golf-shoes/IH8436.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2ae2951f0e634a2f9dc43d041698c59b_9366/coursecup-spikeless-golf-shoes.jpg",9300,9300,['male'],adult
JI3274,Forum Low CL Shoes,Men Originals,https://www.adidas.com.ph/en/forum-low-cl-shoes/JI3274.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/01c1849204644ce98336dd35c4fddb70_9366/forum-low-cl-shoes.jpg",5500,5500,['male'],adult
ID6593,Switch Run Running Shoes,Men Running,https://www.adidas.com.ph/en/switch-run-running-shoes/ID6593.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7351b2bdf7a447aa8e08667eeee78812_9366/switch-run-running-shoes.jpg",4500,4500,['male'],adult
JI0355,Nova IIInfinity Shoes,Originals,https://www.adidas.com.ph/en/nova-iiinfinity-shoes/JI0355.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2c1cddce449643e582b48317aa729020_9366/nova-iiinfinity-shoes.jpg",7500,7500,['male'],adult
IH8660,Superstar Vintage Shoes,Originals,https://www.adidas.com.ph/en/superstar-vintage-shoes/IH8660.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d9245f30a1d74b62af2e8140b49885e3_9366/superstar-vintage-shoes.jpg",7500,7500,['male'],adult
ID1323,Predator Club Firm/Multi-Ground Boots,Football,https://www.adidas.com.ph/en/predator-club-firm-multi-ground-boots/ID1323.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/23aea35e44a240c394fe43570ba96620_9366/predator-club-firm-multi-ground-boots.jpg",3000,3000,['male'],adult
JS0313,Ultradream DNA Shoes,Men Sportswear,https://www.adidas.com.ph/en/ultradream-dna-shoes/JS0313.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/402f48054f994377bdb02ed2b3e6bf78_9366/ultradream-dna-shoes.jpg",5500,5500,['male'],adult
JS0312,Ultradream DNA Shoes,Men Sportswear,https://www.adidas.com.ph/en/ultradream-dna-shoes/JS0312.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b1f0f68f0cac475f8a9480df1eda5afe_9366/ultradream-dna-shoes.jpg",5500,5500,['male'],adult
JH8732,Adi Racer Lo Shoes,Originals,https://www.adidas.com.ph/en/adi-racer-lo-shoes/JH8732.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/41bdc1a27df84283a4bc7457854af286_9366/adi-racer-lo-shoes.jpg",6800,6800,['male'],adult
IH8654,Supernova Stride 2 Running Shoes,Men Running,https://www.adidas.com.ph/en/supernova-stride-2-running-shoes/IH8654.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/91227da2bc7e46578b258cb089b13520_9366/supernova-stride-2-running-shoes.jpg",6000,6000,['male'],adult
JP5652,Nora Shoes,Originals,https://www.adidas.com.ph/en/nora-shoes/JP5652.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/db10299f1b7f4bf9962b0929cb664e0d_9366/nora-shoes.jpg",5000,5000,['male'],adult
IE1245,F50 Club Firm/Multi-Ground Boots,Football,https://www.adidas.com.ph/en/f50-club-firm-multi-ground-boots/IE1245.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/29bf437134b3475abd2bea533b57e86c_9366/f50-club-firm-multi-ground-boots.jpg",3000,3000,['male'],adult
IH2266,Coursecup Spikeless Golf Shoes,Originals,https://www.adidas.com.ph/en/coursecup-spikeless-golf-shoes/IH2266.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/80f6a157851847d6898d3d21e6e638c9_9366/coursecup-spikeless-golf-shoes.jpg",9300,9300,['male'],adult
JH7402,Stan Smith Freizeit Shoes,Originals,https://www.adidas.com.ph/en/stan-smith-freizeit-shoes/JH7402.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c20363e13eb74cbfabe3863d72bb9eb1_9366/stan-smith-freizeit-shoes.jpg",7500,7500,['male'],adult
JQ7456,Acesmash Shoes,Men Sportswear,https://www.adidas.com.ph/en/acesmash-shoes/JQ7456.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/29e59f1b8721454d81572ed7a9c00d3e_9366/acesmash-shoes.jpg",5500,5500,['male'],adult
JI3170,Campus 00s Shoes,Men Originals,https://www.adidas.com.ph/en/campus-00s-shoes/JI3170.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b6f69b374c50430b8564d1e30cae21d2_9366/campus-00s-shoes.jpg",5500,5500,['male'],adult
JI0319,Superstar Vintage Shoes,Originals,https://www.adidas.com.ph/en/superstar-vintage-shoes/JI0319.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c3145c4d04474b768363a9a385b87f4b_9366/superstar-vintage-shoes.jpg",7500,7500,['male'],adult
ID9038,Copa Pure 3 Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/copa-pure-3-elite-firm-ground-boots/ID9038.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/15e2914d015a4c838ddec63a092ec71e_9366/copa-pure-3-elite-firm-ground-boots.jpg",12000,12000,['male'],adult
JH8736,Adi Racer Lo Shoes,Originals,https://www.adidas.com.ph/en/adi-racer-lo-shoes/JH8736.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ddc90310e2b34233aad308ac887a6c58_9366/adi-racer-lo-shoes.jpg",6800,6800,['male'],adult
ID3881,Predator Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/predator-elite-firm-ground-boots/ID3881.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ba5b7b36d38345a59442dc3fe49a748a_9366/predator-elite-firm-ground-boots.jpg",13000,13000,['male'],adult
ID3876,Predator Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/predator-elite-firm-ground-boots/ID3876.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b00a0a2a1a6d43a6a7dc88f99913021c_9366/predator-elite-firm-ground-boots.jpg",13000,13000,['male'],adult
ID3767,Predator League Turf Boots,Football,https://www.adidas.com.ph/en/predator-league-turf-boots/ID3767.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/964cf396dfa646ca827ccbd2d15e6f05_9366/predator-league-turf-boots.jpg",4700,4700,['male'],adult
B75807,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/B75807.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ee99b4b9bde74f30a933a8bf011911ae_9366/samba-og-shoes.jpg",6800,6800,['male'],adult
JH7299,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JH7299.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7699a3430ac740979e6dd817d6b3390d_9366/samba-og-shoes.jpg",6800,6800,['male'],adult
JR2506,Harden Volume 9 Shoes,Basketball,https://www.adidas.com.ph/en/harden-volume-9-shoes/JR2506.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5825bd8ba7604ac9bb1405cece9adb85_9366/harden-volume-9-shoes.jpg",9500,9500,['male'],adult
IF7087,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/IF7087.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/53168a510a5a421281007a794fc4a6f0_9366/handball-spezial-shoes.jpg",5800,5800,['male'],adult
JR6369,Adizero Adios Pro 4 Shoes,Men Running,https://www.adidas.com.ph/en/adizero-adios-pro-4-shoes/JR6369.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/20122cd01d9245c39223c82d59eaad5c_9366/adizero-adios-pro-4-shoes.jpg",13000,13000,['male'],adult
JI4492,Adizero Select 3.0 Shoes,Basketball,https://www.adidas.com.ph/en/adizero-select-3.0-shoes/JI4492.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af4394c9b28943cf90d7baaf2d70321f_9366/adizero-select-3.0-shoes.jpg",5000,5000,['male'],adult
JI3185,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI3185.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cd5d3f2af1344730afeb0d83c5d9b50a_9366/samba-og-shoes.jpg",6800,6800,['male'],adult
JR6366,Adizero Adios Pro 4 Shoes,Men Running,https://www.adidas.com.ph/en/adizero-adios-pro-4-shoes/JR6366.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/339fd22299a4453e9d321407ce8dc11b_9366/adizero-adios-pro-4-shoes.jpg",13000,13000,['male'],adult
JQ0049,Campus Vulc Shoes,Originals,https://www.adidas.com.ph/en/campus-vulc-shoes/JQ0049.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/392a8976589f4b28bb7e9f5f76d74a97_9366/campus-vulc-shoes.jpg",4900,4900,['male'],adult
JH5440,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/JH5440.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2533ae857d5d4244b4c7891bf57cc93c_9366/handball-spezial-shoes.jpg",5800,5800,['male'],adult
GZ5892,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/GZ5892.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/48134fdf23014575a617ad6e00cbe74a_9366/adilette-comfort-slides.jpg",2300,2300,['male'],adult
IE5836,SAMBA OG W,Originals,https://www.adidas.com.ph/en/samba-og-w/IE5836.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/89282cea6ef8495caff848b041a0a3ce_9366/samba-og-w.jpg",6800,6800,['male'],adult
JP5329,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JP5329.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0f2cf6a30e6b4cee84480f90bbddb971_9366/samba-og-shoes.jpg",7000,7000,['male'],adult
BD7633,Handball Spezial Shoes,Originals,https://www.adidas.com.ph/en/handball-spezial-shoes/BD7633.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c7e877a1841c47559465a96d010f344a_9366/handball-spezial-shoes.jpg",5800,5800,['male'],adult
